filename,record number 1,record number 2,alcohol,category,country,description,designation,price,rating,cost per point,region,region coordinates ,region latitude,region longitude,subregion,subregion coordinates ,subregion latitude,subregion longitude,title,url,varietal,vintage,winery
winemag 5601 to 6400,106,139577,,Red,France,"The unfocused wine tastes soapy, with bitterness and little fruit. Not a wine to enjoy now or in the future.",,18,82,0.219512195,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Les Graviéres de la Brandille 2011  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-gravieres-brandille-2011-red-superieur/,Bordeaux-style Red Blend,2011,Château Les Graviéres de la Brandille
winemag 6401 to 7200,463,155600,,Red,France,"There is an awkwardness to this wine, coming from the overripe fruit and juicy character. It lacks structure and will likely age quickly.",,13,82,0.158536585,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Trocard 2009  Bordeaux Supérieur,https://www.winemag.com/buying-guide/trocard-2009-red-superieur/,Bordeaux-style Red Blend,2009,Trocard
winemag 6401 to 7200,472,155609,,Red,France,"A meat-flavored wine without much charm, this has tannins and red berry notes, along with a strong whiff of sulfur.",,7,82,0.085365854,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château de Monrecueil 2011  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-monrecueil-2011-red-superieur/,Bordeaux-style Red Blend,2011,Château de Monrecueil
winemag 6401 to 7200,491,155628,,Red,France,"This is bizarrely perfumed: It tastes like a candy shop smells, with a note of fruit jelly. The tannins are taut, but the wine doesn't hang together.",,19,82,0.231707317,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Recougne 2010  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-recougne-2010-red-superieur/,Bordeaux-style Red Blend,2010,Château Recougne
winemag 6401 to 7200,500,155637,,Red,France,"On the lean side, this wine has an intense black-currant flavor and acidity, producing a wine that tastes mean and is not likely to age.",Tradition,12,82,0.146341463,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château de Lisennes 2009 Tradition  (Bordeaux Supérieur),https://www.winemag.com/buying-guide/chateau-lisennes-2009-tradition-red-superieur/,Bordeaux-style Red Blend,2009,Château de Lisennes
winemag 6401 to 7200,501,155638,,Red,France,"The fruit seems overripe, with a juicy character. A core of tannins balances the palate, and a meaty flavor creeps in on the finish.",,16,82,0.195121951,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Roc Meynard 2010  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-roc-meynard-2010-red-superieur/,Bordeaux-style Red Blend,2010,Château Roc Meynard
winemag 7201 to 8000,5444,176215,13.5,Red,France,"Heavily wooded wine, so dry, with the fruit lost in all the burnt toast character. It's all too much for the fresh style of 2008.",Esprit de Parenchére,30,82,0.365853659,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château de Parenchére 2008 Esprit de Parenchére  (Bordeaux Supérieur),https://www.winemag.com/buying-guide/chateau-parenchere-2008-esprit-red-superieur/,Bordeaux-style Red Blend,2008,Château de Parenchére
winemag 8801 to 9600,2625,219606,12.5,Red,France,"A Merlot-dominated wine, soft, fresh, the tannins a whisper under red berry fruits. This simple freshness is spoilt by a dirty edge to the acidity, giving a final bitterness.",,15,82,0.182926829,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Saint-Léon 2006  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-saint-leon-2006-red-superieur/,Bordeaux-style Red Blend,2006,Château Saint-Léon
winemag 5601 to 6400,11921,151392,,Red,France,A lean wine with some austerity. It has a firmly tannic character while missing the fruit for the future.,,15,82,0.182926829,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cadillac Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Brethous 2010  Cadillac Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-brethous-2010-red-cadillac-cotes/,Bordeaux-style Red Blend,2010,Château Brethous
winemag 3201 to 4000,14836,107716,,Red,France,"This old-vine wine shows signs of rotten fruit, certainly aromatically. On the palate, it is tight with dark tannins and a hard, extracted edge. It is hard to tell if it could soften. This property liess in both the Castillon and Franc appellations. Wine is vinified plot by plot.",Cuvée Prevenche,15,82,0.182926829,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Castillon Cotes de Bordeaux,"44.8533003, -0.0436106",44.8533003,-0.0436106,Château Terrasson 2013 Cuvée Prevenche  (Castillon Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-terrasson-2013-cuvee-prevenche-red-castillon-cotes/,Bordeaux-style Red Blend,2013,Château Terrasson
winemag 3201 to 4000,14839,107719,13,Red,France,This wine has a jammy character with acidity that is unbalanced. Wine is made in cement tanks and aged in cement tanks and new and up to three-year-old French oak barrels.,,14,82,0.170731707,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Castillon Cotes de Bordeaux,"44.8533003, -0.0436106",44.8533003,-0.0436106,Château Dina 2013  Castillon Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-dina-2013-red-castillon-cotes/,Bordeaux-style Red Blend,2013,Château Dina
winemag 3201 to 4000,14846,107726,,Red,France,"The new wood and spice flavors still show in this wine. A dry, woody character is still keeping the fruit back. Black coffee flavors show that there was heavy extraction. This 20-acre property is one of four in the greater Saint-Émilion area owned by the Lannoye family.",,20,82,0.243902439,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Castillon Cotes de Bordeaux,"44.8533003, -0.0436106",44.8533003,-0.0436106,Château Moulin de  Clotte 2012  Castillon Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-moulin-clotte-2012-red-castillon-cotes/,Bordeaux-style Red Blend,2012,Château Moulin de  Clotte
winemag 7201 to 8000,571,171342,13,Red,France,A lean and underweight wine. It has some juicy fruit but it misses depth of flavor.,,22,82,0.268292683,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Castillon Cotes de Bordeaux,"44.8533003, -0.0436106",44.8533003,-0.0436106,Château la Rode 2009  Castillon Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-rode-2009-red-castillon-cotes/,Bordeaux-style Red Blend,2009,Château la Rode
winemag 9601 to 10400,5264,237920,13.5,Red,France,"Rustic, barnyard aromas with flavors of hedgerow red berries and light acidity. The style is fruity; the sweet fruits are shot through with some licorice and beetroot flavors.",,13,82,0.158536585,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cotes de Bourg,"45.0391679, -0.5596100",45.0391679,-0.55961,Château du Bousquet 2005  Cotes de Bourg,https://www.winemag.com/buying-guide/chateau-bousquet-2005-red-cotes-bourg/,Bordeaux-style Red Blend,2005,Château du Bousquet
winemag 8001 to 8800,3308,189713,13,Red,France,"An over-oaked wine. The lean 2007 fruit cannot cope with the wood, resulting in a wine that is one-dimensional.",,19,82,0.231707317,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cotes de Castillon,"44.8533003, -0.0436106",44.8533003,-0.0436106,Château des Demoiselles 2007  Cotes de Castillon,https://www.winemag.com/buying-guide/chateau-demoiselles-2007-red-cotes-castillon/,Bordeaux-style Red Blend,2007,Château des Demoiselles
winemag 8001 to 8800,11457,197862,12,Red,France,"All tannin, this wine is missing fruit, although the acidity hints at some fading freshness. It is tough and dry, not offering much real pleasure.",,15,82,0.182926829,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château d'Esteau 2004  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-desteau-2004-red-haut-medoc/,Bordeaux-style Red Blend,2004,Château d'Esteau
winemag 7201 to 8000,569,171340,12.5,Red,France,"Mature Bordeaux from a not very good vintage. It is drying up, the flesh gone, just the bare bones of tannin remaining.",,34,82,0.414634146,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Lalande de Pomerol,"44.9558210, -0.2108580",44.955821,-0.210858,Château Tour Grand Colombier 2007  Lalande de Pomerol,https://www.winemag.com/buying-guide/chateau-tour-grand-colombier-2007-red-lalande-pomerol/,Bordeaux-style Red Blend,2007,Château Tour Grand Colombier
winemag 11201 to 12000,12677,43626,13,Red,France,"Olive and pickle notes run on top of the fruit on the nose, while more olive character along with coffee and black fruit carry the palate. Vibrancy is not this wine's calling card; it's more dark, earthy and ultimately kind of flat.",Cru Bourgeois,25,82,0.304878049,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Pauillac,"45.1995850, -0.7462120",45.199585,-0.746212,Château Tour Pibran 1998 Cru Bourgeois  (Pauillac),https://www.winemag.com/buying-guide/chateau-tour-pibran-1998-cru-bourgeois-red-pauillac/,Bordeaux-style Red Blend,1998,Château Tour Pibran
winemag 3201 to 4000,14840,107720,12.5,Red,France,"Red cherry aromas lead to a wine that is curiously structured with firm tannins and jammy fruit that is not in balance. ""Natur"" means the winemaker did not add sulfites during wine production.",Natur,18,82,0.219512195,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Penin 2013 Natur  (Bordeaux),https://www.winemag.com/buying-guide/chateau-penin-2013-natur-merlot-bordeaux/,Merlot,2013,Château Penin
winemag 1 to 800,3773,3773,13.5,Red,France,"This wine is all about dryness, with hard-edged fruit and firm tannins.",Prestige,14,83,0.168674699,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château la Gamaye 2016 Prestige  (Blaye Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-la-gamaye-2016-prestige-blaye-cotes-de-bordeaux/,Bordeaux-style Red Blend,2016,Château la Gamaye
winemag 2401 to 3200,7282,84702,13.5,Red,France,"The wine, with its dry tannins, is dense while unfocussed. It will remain tannin dominated.",,15,83,0.180722892,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Les Petits 2014  Blaye Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-les-petits-2014-blaye-cotes-de-bordeaux/,Bordeaux-style Red Blend,2014,Château Les Petits
winemag 2401 to 3200,7332,84752,,Red,France,The wine smells of over-ripe fruit and this sensation continues through the palate. The fruit and the tannins don't coincide.,,25,83,0.301204819,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Metairie Neuve 2014  Blaye Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-metairie-neuve-2014-blaye-cotes-de-bordeaux/,Bordeaux-style Red Blend,2014,Château Metairie Neuve
winemag 3201 to 4000,14882,107762,,Red,France,This wine has fresh acidity and attractive black currant fruit flavors. They are given a hard ride by the dark and bitter tannins and dry texture. This is a Carreau family wine.,,14,83,0.168674699,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Les Petits Arnaud 2013  Blaye Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-petits-arnaud-2013-red-blaye-cotes/,Bordeaux-style Red Blend,2013,Château Les Petits Arnaud
winemag 4001 to 4800,15244,123657,14,Red,France,"Vanilla and caramel flavors dominate this wine after 12 months in French oak. That means that the fruit is really not allowed to shine. It is firm, very dry and all about spice. A pepper flavor from the alcohol leaves a burn in the mouth.",,16,83,0.192771084,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Haut Prieur 2012  Blaye Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-haut-prieur-2012-red-blaye-cotes/,Bordeaux-style Red Blend,2012,Château Haut Prieur
winemag 4001 to 4800,15249,123662,,Red,France,"The over-exuberance of wood aging spoils this wine. With strong spice and equally tannic elements, it's all about the skeleton and not about the flesh of the fruit.",,10,83,0.120481928,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Mayne Guyon 2012  Blaye Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-mayne-guyon-2012-red-blaye-cotes/,Bordeaux-style Red Blend,2012,Château Mayne Guyon
winemag 4001 to 4800,15259,123672,13.5,Red,France,"The wine is ripe and soft with a body of tannin that sits uneasily within this jammy character. The blend (Merlot 75%, Cabernet Franc 25%, Malbec 5%) was aged 30% in barrel and 70% in stainless steel tanks. It is unbalanced and likely to remain so.",Grande Réserve,13,83,0.156626506,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Le Grand Moulin 2012 Grande Réserve  (Blaye Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-le-grand-moulin-2012-grande-reserve-red-blaye-cotes/,Bordeaux-style Red Blend,2012,Château Le Grand Moulin
winemag 4001 to 4800,15261,123674,,Red,France,Juicy and spicy flavors give a wine that layers fruit and ginger. Blackberries are the dominant fruit while the spice adds a bite that is almost exotic.,,17,83,0.204819277,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Crusquet Sabourin 2012  Blaye Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-crusquet-sabourin-2012-red-blaye-cotes/,Bordeaux-style Red Blend,2012,Château Crusquet Sabourin
winemag 5601 to 6400,6513,145984,13.5,Red,France,"This soapy, unfocused wine has tannins and red berry fruit but little structure. The fruit shows a green streak that will not improve.",Classic,15,83,0.180722892,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château des Tourtes 2011 Classic  (Blaye Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-tourtes-2011-classic-red-blaye-cotes/,Bordeaux-style Red Blend,2011,Château des Tourtes
winemag 5601 to 6400,11952,151423,,Red,France,"The fruity, perfumed character shows instant red berry aromas, but the old-wood flavor doesn't quite chime with the fruit, giving a slightly muddled feel to the wine.",,17,83,0.204819277,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Tour Saint-Germain 2010  Blaye Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-tour-saint-germain-2010-red-blaye-cotes/,Bordeaux-style Red Blend,2010,Château Tour Saint-Germain
winemag 5601 to 6400,11954,151425,,Red,France,"Mint aromas speak of the wood used in aging this wine. With some burnt tannin character, it's perhaps not a wine that will show great fruit.",,13,83,0.156626506,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Haut Canteloup 2010  Blaye Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-haut-canteloup-2010-red-blaye-cotes/,Bordeaux-style Red Blend,2010,Château Haut Canteloup
winemag 5601 to 6400,11964,151435,,Red,France,"Earthy aromas are an off-putting start to this heavily tannic wine. It tastes bitter and extracted, the fruit worked too hard during fermentation.",,15,83,0.180722892,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Seguin 2010  Blaye Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-seguin-2010-red-blaye-cotes/,Bordeaux-style Red Blend,2010,Château Seguin
winemag 5601 to 6400,11967,151438,,Red,France,"Very dry and hard, with lean black currant fruits. This is likely to remain a tough and extracted wine.",,19,83,0.228915663,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Monconseil-Gazin 2010  Blaye Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-monconseil-gazin-2010-red-blaye-cotes/,Bordeaux-style Red Blend,2010,Château Monconseil-Gazin
winemag 5601 to 6400,11977,151448,,Red,France,"This wine has an unusual candy-flavored character. Its tannins are fine, and there is structure, but the final character is unbalanced.",Elegance,20,83,0.240963855,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Tour Saint-Germain 2010 Elegance  (Blaye Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-tour-saint-germain-2010-elegance-red-blaye-cotes/,Bordeaux-style Red Blend,2010,Château Tour Saint-Germain
